Ano;Mês;UF;IMPOSTO SOBRE IMPORTAÇÃO;IMPOSTO SOBRE EXPORTAÇÃO;IPI - FUMO;IPI - BEBIDAS;IPI - AUTOMÓVEIS;IPI - VINCULADO À IMPORTACAO;IPI - OUTROS;IRPF;IRPJ - ENTIDADES FINANCEIRAS;IRPJ - DEMAIS EMPRESAS;IRRF - RENDIMENTOS DO TRABALHO;IRRF - RENDIMENTOS DO CAPITAL;IRRF - REMESSAS P/ EXTERIOR;IRRF - OUTROS RENDIMENTOS;IMPOSTO S/ OPERAÇÕES FINANCEIRAS;IMPOSTO TERRITORIAL RURAL;IMPOSTO PROVIS.S/ MOVIMENT. FINANC. - IPMF;CPMF;COFINS;COFINS - FINANCEIRAS;COFINS - DEMAIS;CONTRIBUIÇÃO PARA O PIS/PASEP;CONTRIBUIÇÃO PARA O PIS/PASEP - FINANCEIRAS;CONTRIBUIÇÃO PARA O PIS/PASEP - DEMAIS;CSLL;CSLL - FINANCEIRAS;CSLL - DEMAIS;CIDE-COMBUSTÍVEIS (parc. não dedutível);CIDE-COMBUSTÍVEIS;CONTRIBUIÇÃO PLANO SEG. SOC. SERVIDORES;CPSSS - Contrib. p/ o Plano de Segurid. Social Serv. Público;CONTRIBUICÕES PARA FUNDAF;REFIS;PAES;RETENÇÃO NA FONTE - LEI 10.833, Art. 30;PAGAMENTO UNIFICADO;OUTRAS RECEITAS ADMINISTRADAS;DEMAIS RECEITAS;RECEITA PREVIDENCIÁRIA;RECEITA PREVIDENCIÁRIA - PRÓPRIA;RECEITA PREVIDENCIÁRIA - DEMAIS;ADMINISTRADAS POR OUTROS ÓRGÃOS
2010;Abril;PI;53400,8;369,25;0;1612178,03;1328,08;40676,39;1284359,18;22280711,41;3079,55;25360772,71;7582677,3;530854,64;9042,93;588648,96;44542,94;44877,77;;1204,77;;28325,07;21873240,95;;4659,94;8229483,76;;1233,7;16659231,62;;0;;;2439,69;;;;;2799698,31;1582571,85;;;;
2010;Abril;RJ;138516273,6;3050,59;1276521,46;23759435,62;19823764,67;72848041,23;71723642,06;613262356,3;108334645,8;1801882378;755178914,1;294851464,5;263553276,1;73551781,68;57650276,22;185321,71;;202529,34;;60080498,44;2168446731;;11116958,98;517566226,5;;61802729,86;805993909,6;;419921276,9;;;4166279,71;;;;;197005563,7;3772313998;;;;
2010;Abril;RN;498222,57;4830,26;14285,11;1109645,57;3332,81;97995,01;2924995,93;42412169,56;113698,35;30698681,28;16646386,83;1038575,93;351167,3;969646,96;435989,79;28814,45;;58,11;;83854,54;37867454,21;;13661,59;12872734,24;;68780,58;20322631,66;;-480,64;;;20444,71;;;;;7761650,74;1734501,37;;;;
2010;Abril;RS;45672001,6;138808,33;156592714,5;13063354,62;34995501,12;66593888,84;119937814,5;327532314;19181134,65;399515701,9;153032377,8;38991554,86;9253649,86;18522086,6;32548947,28;321162,7;;2731,39;;19319370,35;576322852,2;;3136638,91;158607325,9;;9852896,36;215781807,3;;55890120,18;;;589196,1;;;;;43228169,59;20832699,76;;;;
2010;Abril;RO;48445,86;857,86;0;274867,97;4778,56;35842,84;1031327,39;15514818,95;5813,41;15442646,25;9924410,47;559189,79;27896,45;325453,23;698507,74;70577,73;;35,05;;8176,29;14794854,85;;1342,29;6684547,07;;54059,21;10929318,21;;0;;;5092,11;;;;;2338312,77;471724,46;;;;
2010;Abril;RR;30737,88;-1,02;0;0;0;55827,2;5225,61;4583559,42;0;5092563,12;2589008,49;72512,21;0;67554,79;58429,77;12508,39;;4,42;;2264,74;4645108,51;;368,01;2585804,28;;0;3424174,8;;0;;;1380;;;;;724454,73;122287,67;;;;
2010;Abril;SC;132898378,2;2760,66;202441,17;8096356,82;70815,45;64021868,45;83790495,68;142995957,1;996155,34;262422090,4;82062616,15;15479729,9;4654472,19;8801342,86;4923227,54;89694,87;;6694,35;;940308,83;442274067,1;;158527,21;113162676,8;;511324,09;142598498,5;;121,9;;;792310,29;;;;;31774473,87;14371498,6;;;;
2010;Abril;SP;733862781,4;192055,5;1282062,5;57578042,64;205757133,9;338386645,9;737162616;1510787132;369587677,8;3583205721;1694939248;825265893,7;371885560,1;235396624,6;1401279565;730192,58;;1122357,2;;223326745,9;4417151977;;53559559,8;1137996984;;292566899,8;1931618770;;40356981,76;;;11914692,73;;;;;423121199,2;81468285,42;;;;
2010;Abril;SE;507344,16;28408,9;123725,76;3730407,15;3237,91;15799,61;2402331,56;25426528,67;2011411,94;17031831,35;11983671,15;1864363,38;180085,48;1054197,65;1573900,16;16313,29;;14,31;;967644,67;30657438,1;;52006,76;10852379,71;;1226199,37;12156128,05;;2919,1;;;3483,53;;;;;8290522,92;4349403,05;;;;
2010;Abril;TO;101,21;567,54;0;206140,6;0;0;91012,17;6088966,92;6843,61;10787747,96;2846946,59;783837,59;23070,31;328814,99;139968,68;89201,6;;425,05;;15276,68;9343940,74;;2510,16;3367556,3;;18793,83;7019932,98;;0;;;4019,78;;;;;2633213,52;231893,11;;;;
2010;Maio;AC;17342,43;0;0;0;0;0;12524,89;2415332,24;334,83;2989901,12;3137593,87;138123,81;0;106086;31906,63;11637,92;;242,29;;770,34;5779854,47;;120,34;2620604,68;;727,78;1776267,78;;0;;;494;;;;;1074841,89;629685,93;;;;
2010;Maio;AL;133216,36;-3,38;0;551912,52;0;246146,51;1045347,27;11798231,85;27452,99;17857488,46;11924684,61;618123,1;38506,05;795778,57;128700,6;23638,77;;117,05;;72946,69;21726591,51;;-498,45;10669730,73;;17903,34;9857334,17;;0;;;2571,67;;;;;7925717,85;3468066,5;;;;
2010;Maio;AP;56170,67;399,78;0;0;0;112962,3;83195,18;2341266,74;0;2237773,35;5764095,38;21946,33;1856,14;138262,71;18404,62;4062,58;;1;;280,28;3143561,82;;1473,24;1139111,64;;0;1425054,66;;1459,91;;;6454;;;;;1492251,2;513044,13;;;;
2010;Maio;AM;30697930,11;16,25;0;2696751,94;228800,26;13345878,31;9372428,99;12581112,8;126401,33;79116914,26;39309810,24;2159346,52;15538375,51;4295870,31;1631134,02;30763,28;;21846,78;;75052,39;245122649,8;;13289,6;61510070,9;;36454,56;56077730,45;;6192979,74;;;160804,49;;;;;14149631,78;4598212,33;;;;
2010;Maio;BA;27944852,09;296226,72;771363,43;6176202,57;0;26537283,56;39816038,14;39673232,58;1238204,34;76380597,11;101028404,3;4084776,83;3127577,36;7103515,88;3492392,38;283042,47;;18616,86;;3917715,61;252281732,7;;634413,41;75884122,27;;7499531,17;67290031,07;;5,53;;;191903,6;;;;;52449925,88;13721451,05;;;;
2010;Maio;CE;38381477,72;22537,14;35469,88;9247708,44;0;9787793,68;6775059,33;27668302,87;10281583,1;38869618,3;46798761;5502273,83;2264845,74;4574682,74;9008841,85;73966,07;;524,54;;10450693,45;133352607,3;;1698930,64;40254709,63;;4814860,33;32376381,92;;0;;;62498,59;;;;;23010516,45;11300526,86;;;;
2010;Maio;DF;1966094,51;-359,79;76871,35;2991779,85;0;1525547,78;2972070,08;46438694,01;326582487,1;222146906,8;1173727673;195415901,4;241096634,5;145481218,8;335627986,4;21929,89;;7547,07;;123821086,8;298586234,2;;19950980,4;180964791,2;;196340472,8;93667149,12;;5,53;;;70997,26;;;;;431793289,5;283608876,8;;;;
2010;Maio;ES;141120059,8;2501,34;21594,51;2666287,55;4562524,98;84597997,31;28671734,93;25561745,54;2413430,84;54807790,2;35519045,97;3830716,53;2435386,5;4720666,98;6951574,15;101349,28;;118749,05;;3810722,68;241177250,8;;189905,85;55732014,06;;1135884,09;30458357,69;;0;;;857926,87;;;;;45615224,83;6164613,4;;;;
2010;Maio;GO;85205914,75;12326,46;6642,68;5863273,76;13625887,47;57150241,86;12790736,08;35137329,67;97434,95;77380539,85;34833330,49;2624159,32;855072,04;4528345,56;1504452,55;358286,14;;947,49;;450617,43;157662973,4;;72241,01;45631742,8;;55684,74;45485553,27;;0;;;157480,68;;;;;21027826,75;9212171,77;;;;
2010;Maio;MA;3059218,08;3510,17;0;4740451,66;0;878190,56;612079,13;10987268,33;3300,13;12517902,86;13050289,51;761815,24;88164,99;1205408,93;132147,07;192373,37;;1578,36;;36754,09;87213921,69;;5855,21;22983186;;32,79;11982672,11;;26256117,14;;;82989,39;;;;;5927038,74;4941841,91;;;;
2010;Maio;MT;1214940,47;1668,44;0;4567329,77;0;856355,44;1540663,98;16750961,88;8024,25;19361238,71;19430555,46;1345283,83;276407,71;2037032,12;2035333,07;411150,11;;17724,99;;125496,52;51886274,72;;20217,1;20135490,15;;15192,16;12632795,11;;0;;;46738,82;;;;;13933342,34;6287714,99;;;;
2010;Maio;MS;152224,96;1890,29;0;503452,43;0;399702,43;5294065,36;20498464,31;905,99;19150814,52;13507629,76;1600745,97;805312,07;1078153,25;811766,12;241978,11;;1781,04;;52068,5;39980740,03;;8049,51;13959235,52;;2321,71;10856447,16;;162,56;;;1048659,8;;;;;6721631,33;3705638,29;;;;
2010;Maio;MG;31996773,26;5553,93;130882451,2;12796708,49;127951252,4;21046362,15;95690268,42;121431660,2;13221815,87;432110706,9;237996001,5;25881558,7;35083827,2;23782519,78;48809265,81;1737262,41;;2294744,96;;4637329,39;610728317,9;;2078017,23;149383146,2;;6872385,54;148948192,1;;1619,4;;;182014,5;;;;;94450066,71;31911774,66;;;;
2010;Maio;PA;1364461,85;404686,9;0;2811334,66;0;363038,46;2909528,53;17807437,88;5254383,21;20288166,98;27011527,47;2129171,58;87801,17;2617502,21;2994693,03;170505,93;;109616,98;;4550694,98;46735910,51;;741550,63;20112201,92;;2677080,28;12807826,42;;0;;;89594,12;;;;;16131012,08;4153354,43;;;;
2010;Maio;PB;4514318,65;-24,81;0;1029236,92;0;483841,67;2320344,72;14540090,93;1447,46;12539080,03;19855956,43;562035,35;88581,49;1311846,32;265658,5;35017,7;;104,9;;27751,09;33569152,94;;4921,67;11634100,94;;584,46;9795801,22;;0;;;90453;;;;;7144257,97;4301299,07;;;;
2010;Maio;PR;126917623,9;766416,6;125663,49;6482888,92;68067953,97;73115804,91;75578400,69;83959946,41;7214747,1;207867254,9;135448336,8;70086693,58;15442255,61;18722610,21;141561622,4;248061,61;;3063,92;;33713489,73;550246009,3;;5455323,59;146174435,4;;18748577,1;110596866;;3719757,31;;;8416488,65;;;;;95567857,33;48584579,33;;;;
2010;Maio;PE;31554025,15;13922,3;103798,23;13869769,19;0;21686002,42;27164810,63;38091326,81;949263,2;52752239,76;51997040,14;10665097,51;5257741,7;5632239,5;4788078,3;57910,39;;7729,17;;1189847,05;207406622,9;;193267,1;58466419,8;;495407,64;40456096,88;;0;;;686627,04;;;;;33341157,09;13507737,48;;;;
2010;Maio;PI;19156,52;102,46;0;1622721,48;0;17569,38;1027872,71;8866969,48;1548,85;9330773,84;8332596,9;489934,54;10701,49;675586,26;46679,02;68132,95;;1131,3;;24336,27;17765497,27;;3994,89;8428873,16;;0;6291861,16;;0;;;13489,34;;;;;4379820,15;2659465,84;;;;
2010;Maio;RJ;160525561,1;-387,34;1999154,6;26122004,34;36556459,23;88882315,07;75240383,83;232414111;102416725,9;987333944,7;700085829,9;160412627,2;744070569,7;70537777,26;61098730,5;277440,76;;187828,87;;61818382,34;2148714442;;11646690,64;509419202,5;;44525479;450490729;;411562016,6;;;6770762,27;;;;;368913594,5;1225100601;;;;
2010;Maio;RN;783923,39;-9,61;13889;1604615,71;3303,02;183264,24;2903136,97;14503025,42;97966,08;16506800,78;15973000,69;402074,08;210535,65;971123,07;419137,41;43502,75;;95;;64961,08;37988229,46;;10211,64;13074991,46;;61528,9;13622678,35;;69,7;;;12155,71;;;;;7788542,31;4811751,58;;;;
2010;Maio;RS;54522972,73;180022,5;146969858,5;10842428,87;47100545,17;74730462,31;102242796,9;116091644,7;16434658,95;189885064,5;167241407,3;25618132,52;8212046,96;17298507,9;30171080,22;329577,57;;7649,6;;12233873,27;629340283,3;;3005333,49;165626937,8;;7381274,44;97962895,83;;56568217,59;;;803507,79;;;;;65940516,05;29383720,27;;;;
2010;Maio;RO;58555,07;866,77;0;316122,72;3854,12;51139,9;1137363,07;7099334,63;851,1;7745531,04;9718851,63;531602,39;-25605,85;318167,88;656044,02;35850,55;;1570,81;;11424,04;14627134,16;;2001,65;7287714,5;;-42285,09;5060832,27;;0;;;3089,39;;;;;2879151,5;933323,27;;;;
2010;Maio;RR;50703,14;-0,88;0;0;0;401,2;5391,9;2642731,21;0;2116907,91;2712631,75;67004,11;0;54210,21;114702,9;38897,71;;4,04;;419,56;4307720,36;;68,17;2390814,28;;23,42;1307265,21;;0;;;1404,5;;;;;1468145,66;269233,07;;;;
2010;Maio;SC;164527562,7;8019,37;197996,73;6535071,77;7952,25;72200925,07;92304055,1;44709094,7;619015,6;127694200,1;74989339,86;9159992,36;6155601,16;8896928,29;4933091,28;94595,32;;12107,82;;884041,98;458670360,2;;144616,94;117172341,8;;293168,83;68792968,55;;0;;;692932,28;;;;;76338130,97;13695780,16;;;;
2010;Maio;SP;762345143,3;237581,45;1377526,09;55025146,94;221350743,7;354150055,8;693753886,3;601859601,6;332189812,9;1822505119;1557421306;884303796,7;284711819,1;226091463,1;1474912164;811178,54;;917557,93;;198695489,5;4126866336;;52602123,05;1046098408;;337248367,5;904787209,5;;26156265,65;;;24614442,57;;;;;601386037;119833130,4;;;;
2010;Maio;SE;73019,04;-6,27;59725,06;3593810,69;60,04;12737,94;1714518,36;10371472,18;1529493,14;8720734,16;12513570,77;610820,07;136136,14;1102798,15;1649668,44;18763,5;;148,26;;934227,56;26011477,96;;48098,77;9229478,08;;922690,89;6869209,06;;2766,52;;;1163,3;;;;;5684596,69;6292965,36;;;;
2010;Maio;TO;2838,89;430,45;0;228463,68;0;0;99701,49;4011733,57;463,89;8673705,46;3068767,59;603744,43;54;384058,78;148531,02;62438,16;;238,71;;10675,18;11982011,51;;1806,55;3848997,93;;1077;4296878,21;;0;;;1192,73;;;;;3272455,99;4054333,41;;;;
2010;Junho;AC;25611,76;-0,11;0;0;12643,84;0;37592,17;2338273,05;0;2564004,08;7751415,41;168369,89;257,48;114183,39;35457,24;18774,75;;244,24;;995,26;6517199,17;;164,28;2140639,19;;375,86;1667006,75;;0;;;2258,5;;;;;927465,1;239287,87;;;;
2010;Junho;AL;8834628,06;-1,2;0;816867,62;3193,08;648148,12;1114051,31;9931794,91;44664,43;6509495;14360831,48;572701,69;261491,74;873970,69;154804,52;25729,26;;1069,93;;44801,1;27526695,95;;7374,52;11537635,95;;1669,16;4988503,07;;0;;;932,07;;;;;4556313,42;10564496,41;;;;
2010;Junho;AP;70467,74;0;0;0;0;125597,74;68097,51;2045591,44;0;2187536,75;5995742,46;29041,42;38029,14;107398,95;18138,85;5234,08;;0,02;;17995,01;3350581,87;;1497,53;1145778,38;;0;1222168,98;;1870,29;;;26864,37;;;;;793153,06;234300,06;;;;
2010;Junho;AM;32252260,39;-779,34;0;2946584,63;240952,31;15661546,56;8131460,58;16712929,07;128699,85;75612162,32;44613950,65;2133131,18;5553840,07;3627511;1771748,62;34536,39;;25764,85;;67045,92;252419581,2;;11495,31;64990897,74;;38686,81;58243803,56;;2947840;;;148093,65;;;;;16331749,38;3715421,92;;;;
2010;Junho;BA;28572324,23;76298,53;304087,38;7696572,06;220,99;47425043,74;39848673,43;33171131,69;186066,64;68851239,76;68777002,71;13766565,23;4764824,86;7141609,42;2544207,01;108901,24;;7452,55;;4172920,84;284587677,1;;684369,16;79404316,08;;8520566,58;56142418,56;;4843,37;;;172403,37;;;;;45470721,32;14837453,27;;;;
2010;Junho;CE;23229900,29;27291,84;39504,81;7411405,98;0;7774735,28;6347265,3;24144715,98;11260632,05;37854616,73;46884869,09;8826634,06;5070315,91;1339522,72;5267093,81;78048,76;;216,92;;11528404,12;131784150,1;;1872485,95;38540605,14;;5246910,85;28628123,72;;0;;;53695,19;;;;;17086394,33;11757318,6;;;;
2010;Junho;DF;1814964,06;8897,85;85733,36;3382069,62;0;1142151,84;-3485777,06;39776200,38;68058954,47;188803990,3;1228203961;376054381,1;44770333,23;107784057,2;377832607,1;40936,07;;8820,78;;121876640,4;294714651;;19109024,61;192941723,2;;54389754,2;64718904,6;;0;;;-19012698,85;;;;;149862833,3;22246750,46;;;;
2010;Junho;ES;144731536,2;-28,77;22634,17;1233571,74;3864986,43;90696525,81;32024109,83;21459983,62;3640667,23;48681305,72;33024606,57;5392649,29;3154149,81;5002605,31;5897624,79;44964,1;;126553,81;;3472821,76;223043049,2;;188925,22;52610325,85;;1495495,89;27525338,4;;1190911,65;;;7998495,99;;;;;21567290,97;9289510,72;;;;
2010;Junho;GO;92166061,02;11264,32;6021,19;4925229,47;11927547,95;58609165,98;13949121,68;29032005;39589,89;37816705,51;32220542,89;2381670,71;1523256,78;3745718,94;2078936,09;193503,8;;1495,89;;416559,36;152240600,9;;67423,4;46567400,79;;27528,2;24193545,44;;0;;;147985,84;;;;;16541327,59;7461383;;;;
2010;Junho;MA;3957791,21;57,82;0;5326940,31;0;613452,28;477197,68;9576747,65;2605,36;12293413,11;11910214,54;693214,07;217707,31;1349562,86;104697,22;53696,34;;329,04;;40337,58;69249661,04;;6521,28;22000509,01;;0;11504600,2;;11802731,17;;;53353,76;;;;;5741667,81;5022189,7;;;;
2010;Junho;MT;1481963,34;1862,63;0;3415249,38;0;785154,33;1803984,24;13471040,84;-198388,82;19598739,95;16339890,97;1655658,86;224236,61;1671230,04;5547417,08;302841,97;;1317,78;;128377,36;56822792,75;;20749,03;20693350,7;;-16402,02;14368752,09;;121,9;;;33956,23;;;;;13654598,75;15152937;;;;
2010;Junho;MS;127914,09;-295,61;0;70694,89;0;331733,38;5316600,66;17825829,26;1793,75;20118689,46;14128371,18;1809386,17;372030,63;1176111,73;586544,2;119286,23;;4574,36;;50256,76;40806244,33;;8377,2;14287587,4;;3766,49;11210527,16;;164,06;;;41924,62;;;;;3099845,15;2394984,83;;;;
2010;Junho;MG;35758664,23;5547,1;213431703,2;12149502,14;121152296;22665623,93;103028782,2;99328337,92;16316310,96;359885810,1;221611790,8;22566059,82;27789375,63;26132396,6;49248959,06;1632155,23;;2303177,79;;6059312,67;620697405,9;;2179870,5;161521057,3;;7609520,48;178705475,4;;8;;;548860,26;;;;;75506834,66;32177872,37;;;;
2010;Junho;PA;2396220,03;216841,72;0;3597881,78;1995,12;2220457,37;2523125,11;16102817,61;7173362,99;17266461,44;24800504,97;2270448,34;286100,5;2182733,59;3094230,66;196384,44;;1183309,73;;4924177,68;58991099,8;;806589,97;19613185,9;;3783193,56;11545384,7;;0;;;169221,74;;;;;12678003,91;3935485,18;;;;
2010;Junho;PB;7524693,33;-67,29;0;1642898,83;0;662426,49;3123617,08;11788489,66;804,62;9840620,72;17777527,42;532563,68;42341,92;822743,74;204726,38;24874,52;;283,14;;26088,25;34835214,87;;4384,84;11029870,36;;498,06;8789111,89;;0;;;91715,82;;;;;5971672,62;3167467,29;;;;
2010;Junho;PR;143252445,4;407732,49;199400,33;5026727,55;56283257,29;79004673,01;83259351,35;68882276,77;12988531,29;202911107,4;142110489,9;165648419,5;21153116,69;18863830,34;120614238,9;307364,85;;6236,08;;32850913,93;591685779,5;;5336953,19;151852106,2;;13776065,95;107943962,7;;4512017,49;;;570239,91;;;;;63091778,67;18495498,28;;;;
2010;Junho;PE;26637093,39;14027,82;133250,13;13827062,09;1186670,47;16458256,09;30004682,13;34901370,56;7946644,06;53578636,67;63516881,44;2525499,44;1695146,46;5742006,72;4524134,81;31679,33;;7824;;1221453,02;214083030,9;;198422,79;56953379,54;;2708039,99;39792049,37;;0;;;233289,3;;;;;19089612,89;17343091,95;;;;
2010;Junho;PI;114867,59;2765,46;0;1368129,88;0;55285,87;1415462,93;7868473,92;36718,68;13217559,67;10401402,16;524268,28;32468,49;633529,7;38147,65;50383,32;;1150,22;;28148,11;25152756,92;;4585,45;9717356,77;;0;7757409,34;;0;;;11828,32;;;;;2907539,65;2009397,04;;;;
2010;Junho;RJ;161641948,2;1934,43;1465157,15;23810607,65;24262133,05;89697243,44;77327164;226234101,9;85200521,61;786676969,9;653342914,6;927227048,2;290515865,5;74713097,24;94000592,65;253726,69;;185003,37;;57113905,02;2245499050;;10527642,09;536019036,7;;38978662,23;327809027;;485345950,7;;;9207107,12;;;;;195528247,5;935032196,1;;;;
2010;Junho;RN;1327275,66;1911,58;19180,36;1259506,09;5115,45;172865,31;2400670,73;11861041,08;94399,99;14785866,35;15927377,39;433447,7;896342,22;992411,93;393509,84;43302,07;;43,51;;72855,93;38354600,73;;11734,01;10144972,96;;64338,42;11326928,45;;0;;;13664,96;;;;;4852389,13;2431846,86;;;;
2010;Junho;RS;56414535,54;121834,52;145750793,1;9110087,63;47812958,79;77163746,72;117671207,6;88423179,28;17010885,33;289406403,6;152716023,5;42045454,29;11235217,16;16446390,65;31602553,28;470810,19;;6473,87;;18802896,03;621794964,9;;3054454,59;180015387,4;;7967616,69;174547925,2;;54357090,57;;;631306,23;;;;;41833888,82;21917413,24;;;;
2010;Junho;RO;41034,83;603,79;0;268257,55;12723,24;14528,29;1585104,87;5925232,31;1402,3;7992221,2;10052344,05;422205,06;17086,51;404703,61;638988,87;25940,88;;824,13;;10209,42;15955665,79;;1632,53;7728437,81;;2451,32;5532370,3;;0;;;2953;;;;;2119166,06;1341135,97;;;;
2010;Junho;RR;31952,69;-1,41;0;0;0;0;7455,46;2371151,31;0;1855267,72;3148604,27;65948,13;0;66671,12;4115,82;14997,19;;6,14;;2561,02;5337275,63;;416,16;2496677,95;;27,39;1172396,75;;0;;;1167,5;;;;;739672,31;137972,23;;;;
2010;Junho;SC;172579239,4;7115,54;214696,11;6182066,77;4715,16;77886885,39;89376139,43;42140282,2;729117,28;118273925,2;76119752,5;8698440,93;7094774,76;8845431,89;4729829,2;60579,48;;5751,67;;952806,22;481554397,3;;165064,29;120496522;;341353,54;87254629,81;;-643,01;;;709890,3;;;;;41002647,13;14328171,03;;;;
2010;Junho;SP;790236143,2;95137,7;1229053,3;56045526,9;257095475,3;367256823,9;737392937,1;479817566,9;252597768,7;1878435736;1465275860;2161336823;397039034;228653941,6;1450046352;690586,89;;4430190,29;;197157690,7;4446300905;;38201027,11;1098906833;;203576018,2;925883989,8;;21459410,88;;;26485013,83;;;;;600265238,8;105498248,9;;;;
2010;Junho;SE;112431,53;-17,37;58240;3925472,72;60,04;451622,26;2235076,86;9025451,79;2176278,91;8567417,92;11318255,5;763838,64;48501,61;1182682,92;1573417,97;21817,43;;73,2;;998191,39;27647568,69;;51692,62;9410294,76;;1313791,6;6161051,69;;2793;;;919,7;;;;;3365945,01;6323940,82;;;;
2010;Junho;TO;4477,33;299,47;0;221372;0;0;338303,35;3026625,36;318,6;6616204,75;2724457,67;751276,82;18555,41;350321,88;190030,27;70766,92;;239,87;;9375,3;12072139;;1452,58;4164100,72;;633,07;3273489,73;;54,78;;;1396,49;;;;;2555756,4;1523129,35;;;;
2010;Julho;AC;36629,97;0;0;0;4528,14;2440,26;18776,81;2168531,2;2027,56;6657173,12;3379209,16;132976,78;25787,26;149728,4;39260,24;10480,71;;303,46;;665,3;7291416,54;;105,89;2062760,42;;6168,49;4406063,22;;0;;;571;;;;;934035,55;275269,73;;;;
2010;Julho;AL;203823,71;61,12;0;680275,25;0;176753,67;902144,56;9569303,14;37230,79;16830034,9;12802952,23;537173,23;30881,02;867906,4;454498,64;20636,1;;4,08;;66726,72;21730004,76;;12042,75;7886793,21;;26702,09;11242320,71;;0;;;1867,75;;;;;4843902,96;2219124,7;;;;
2010;Julho;AP;556585,1;-0,48;0;0;0;58113,8;67278,09;2015221,15;0;4089196,68;6676307,44;28522,98;0;122818,25;3474,26;8216,19;;2,22;;9508,64;4027080,78;;1545,15;1594436,04;;0;2435658,28;;2379,11;;;4194,5;;;;;635183,28;241497,96;;;;
2010;Julho;AM;28929598,9;2013,93;0;3193432,04;77865,5;14816549,69;13626040,73;10951059,1;140453,85;103628940,4;42077321,06;2685743,42;5078377,7;3876263,01;2382017,24;18396,98;;23279,67;;84370,93;255959113,3;;14505,18;62302593,37;;44487,88;62269597,17;;11747651,44;;;214183,93;;;;;11647894,99;3678957,79;;;;
2010;Julho;BA;33803111,86;182408,69;558463,38;6697586,83;2032,24;36289372,95;39415616,43;41903461,54;356597,85;155986045,3;70322005,28;5466696,03;5368521,49;7422359,33;2917969,18;191015,11;;7251,26;;5235853,31;266401860,6;;845812,51;74818058,31;;10942104,25;108561042,5;;-4811,8;;;271578,39;;;;;58229941,7;15142735,97;;;;
2010;Julho;CE;30579541,92;2336,57;41048,41;8069423,65;0;9877287,51;5550086,2;24146205,28;10739095,8;90779080,49;45782801,27;6937313,66;1679934,32;5116703,17;8102416,43;42479,87;;745,35;;11164929,92;138537591,3;;1812194,13;38179646,45;;5037525,57;55889570,26;;0;;;845976,83;;;;;19811019,97;7169208,33;;;;
2010;Julho;DF;1868405,67;-25,02;63082,16;3473240,3;4111,92;1025496,37;2596170,09;38841046,35;268918110,2;279715730,9;1294560211;178087360,7;24943516,1;82634726,39;334970917,6;40332,37;;12308,76;;122715008,2;281243236,3;;19624152,14;170787645,9;;162217162,2;134336477,1;;0;;;62401,17;;;;;122670968,2;13626412,21;;;;
2010;Julho;ES;147322218,3;448,23;19726,3;1057350,62;4688002,31;81385682,79;31889506,17;20069674,15;1977604,18;113773638,7;34778273,35;4426247,98;3579106,6;5420650,96;6432291,44;34714,7;;117397;;3560903,32;230302178,6;;187197,07;53719389,03;;995468,21;64393081,36;;5250472,89;;;2853347,53;;;;;20653119,57;6104878,74;;;;
2010;Julho;GO;75571326,25;924,96;9162,29;4717639,89;22817414,28;52562774,2;16184727,55;56753098,14;141059,23;92723374,65;36022344,33;3012530,16;1964037,49;3135267,64;1760403,48;354285,26;;1483,3;;409410,81;152946120,8;;67490,07;46706164,19;;87768,68;59151087,09;;0;;;147900,3;;;;;14509492,14;6728533,71;;;;
2010;Julho;MA;6201179,47;1191,94;0;5289324,76;0;925902,33;345169,63;8955448,67;9736,1;31671210,67;12918577,35;966182,48;240405,6;1341067,41;117948,47;134843,99;;655,94;;54266,25;94195946,97;;8841,14;25446209;;5895,33;22566038,32;;24030786,51;;;68771,3;;;;;4768845,91;4642734,78;;;;
2010;Julho;MT;913609,24;484,64;0;3254333,52;0;750505,34;1755870,09;14183372,79;664959,91;45990980,12;18183839,88;3218080,35;318512,92;1703539,22;1989351,17;275287,77;;1775,18;;160078,26;50553545,09;;26253,86;19701216,3;;547640,73;29827647,1;;0;;;38920,51;;;;;10402065,06;3658837,74;;;;
2010;Julho;MS;222420,57;40329,72;0;49494,7;0;230815,76;3765184,96;16179020,66;241911,52;34086739,31;13106432,58;1965532,71;511843,64;1232076,27;720367,5;572093,95;;1689,39;;66265,35;37753915,39;;7076,24;13670789,05;;191591,12;20470837,46;;165,64;;;42267,04;;;;;5503985,52;2577574,01;;;;
